,0,1,2,3,4,5,6,7,8,9,10,11,AIC,BIC
362,0,0,0,1,0,1,1,0,1,0,1,0,49.97839354,90.0424436
307,0,0,0,1,0,0,1,1,0,0,1,1,49.98849852,90.05254857
787,0,0,1,1,0,0,0,1,0,0,1,1,50.01320429,90.07725434
3396,1,1,0,1,0,1,0,0,0,1,0,0,50.02311885,90.08716891
1858,0,1,1,1,0,1,0,0,0,0,1,0,50.02327788,90.08732794
3148,1,1,0,0,0,1,0,0,1,1,0,0,50.0364229,90.10047295
2389,1,0,0,1,0,1,0,1,0,1,0,1,47.68231205,90.10307093
3904,1,1,1,1,0,1,0,0,0,0,0,0,50.04048052,90.10453057
2661,1,0,1,0,0,1,1,0,0,1,0,1,47.68637968,90.10713856
3372,1,1,0,1,0,0,1,0,1,1,0,0,47.69650433,90.11726321
2993,1,0,1,1,1,0,1,1,0,0,0,1,45.34082509,90.11829279
1082,0,1,0,0,0,0,1,1,1,0,1,0,50.0566013,90.12065136
3412,1,1,0,1,0,1,0,1,0,1,0,0,47.72902423,90.14978311
2841,1,0,1,1,0,0,0,1,1,0,0,1,47.75153948,90.17229836
1356,0,1,0,1,0,1,0,0,1,1,0,0,50.11679672,90.18084677
2897,1,0,1,1,0,1,0,1,0,0,0,1,47.76090986,90.18166874
842,0,0,1,1,0,1,0,0,1,0,1,0,50.11853313,90.18258318
615,0,0,1,0,0,1,1,0,0,1,1,1,47.76795868,90.18871756
347,0,0,0,1,0,1,0,1,1,0,1,1,47.77810629,90.19886517
4001,1,1,1,1,1,0,1,0,0,0,0,1,45.44125487,90.21872257
3116,1,1,0,0,0,0,1,0,1,1,0,0,50.15964422,90.22369428
2585,1,0,1,0,0,0,0,1,1,0,0,1,50.16181776,90.22586782
3364,1,1,0,1,0,0,1,0,0,1,0,0,50.17174359,90.23579365
2616,1,0,1,0,0,0,1,1,1,0,0,0,50.17424834,90.2382984
3100,1,1,0,0,0,0,0,1,1,1,0,0,50.17471022,90.23876027
3475,1,1,0,1,1,0,0,1,0,0,1,1,45.46225414,90.23972184
3688,1,1,1,0,0,1,1,0,1,0,0,0,47.81920622,90.2399651
3668,1,1,1,0,0,1,0,1,0,1,0,0,47.82010633,90.24086521
2680,1,0,1,0,0,1,1,1,1,0,0,0,47.82158337,90.24234225
3497,1,1,0,1,1,0,1,0,1,0,0,1,45.46533131,90.24279902
3731,1,1,1,0,1,0,0,1,0,0,1,1,45.4702658,90.24773351
1336,0,1,0,1,0,0,1,1,1,0,0,0,50.19153747,90.25558752
1873,0,1,1,1,0,1,0,1,0,0,0,1,47.83507588,90.25583476
558,0,0,1,0,0,0,1,0,1,1,1,0,50.19622975,90.2602798
1379,0,1,0,1,0,1,1,0,0,0,1,1,47.83958422,90.2603431
2963,1,0,1,1,1,0,0,1,0,0,1,1,45.48520575,90.26267345
1820,0,1,1,1,0,0,0,1,1,1,0,0,47.84801864,90.26877752
2393,1,0,0,1,0,1,0,1,1,0,0,1,47.84874335,90.26950224
1565,0,1,1,0,0,0,0,1,1,1,0,1,47.85080445,90.27156334
3251,1,1,0,0,1,0,1,1,0,0,1,1,45.51088086,90.28834857
1126,0,1,0,0,0,1,1,0,0,1,1,0,50.23208441,90.29613446
1585,0,1,1,0,0,0,1,1,0,0,0,1,50.2368891,90.30093915
1622,0,1,1,0,0,1,0,1,0,1,1,0,47.88424333,90.30500221
1116,0,1,0,0,0,1,0,1,1,1,0,0,50.24236178,90.30641184
3362,1,1,0,1,0,0,1,0,0,0,1,0,50.25308842,90.31713847
867,0,0,1,1,0,1,1,0,0,0,1,1,47.8967298,90.31748868
1575,0,1,1,0,0,0,1,0,0,1,1,1,47.90571783,90.32647671
3761,1,1,1,0,1,0,1,1,0,0,0,1,45.57459681,90.35206452
3747,1,1,1,0,1,0,1,0,0,0,1,1,45.60305471,90.38052242
119,0,0,0,0,0,1,1,1,0,1,1,1,47.96865641,90.38941529
1067,0,1,0,0,0,0,1,0,1,0,1,1,50.33019365,90.39424371
1896,0,1,1,1,0,1,1,0,1,0,0,0,47.97701716,90.39777604
2834,1,0,1,1,0,0,0,1,0,0,1,0,50.33553755,90.3995876
2109,1,0,0,0,0,0,1,1,1,1,0,1,47.98530762,90.4060665
2646,1,0,1,0,0,1,0,1,0,1,1,0,47.98812809,90.40888697
111,0,0,0,0,0,1,1,0,1,1,1,1,47.99258682,90.4133457
2613,1,0,1,0,0,0,1,1,0,1,0,1,47.99303323,90.41379211
791,0,0,1,1,0,0,0,1,0,1,1,1,47.99856584,90.41932472
2620,1,0,1,0,0,0,1,1,1,1,0,0,47.9993301,90.42008898
3162,1,1,0,0,0,1,0,1,1,0,1,0,48.01361512,90.434374
2483,1,0,0,1,1,0,1,1,0,0,1,1,45.66427077,90.44173848
2170,1,0,0,0,0,1,1,1,1,0,1,0,48.03012023,90.45087911
359,0,0,0,1,0,1,1,0,0,1,1,1,48.03260267,90.45336155
1321,0,1,0,1,0,0,1,0,1,0,0,1,50.39709958,90.46114964
779,0,0,1,1,0,0,0,0,1,0,1,1,50.39997702,90.46402707
573,0,0,1,0,0,0,1,1,1,1,0,1,48.04969878,90.47045766
1840,0,1,1,1,0,0,1,1,0,0,0,0,50.40646373,90.47051379
2091,1,0,0,0,0,0,1,0,1,0,1,1,50.41396782,90.47801787
1889,0,1,1,1,0,1,1,0,0,0,0,1,48.06258198,90.48334086
2826,1,0,1,1,0,0,0,0,1,0,1,0,50.42347595,90.487526
2609,1,0,1,0,0,0,1,1,0,0,0,1,50.42419023,90.48824028
1802,0,1,1,1,0,0,0,0,1,0,1,0,50.42640529,90.49045535
3491,1,1,0,1,1,0,1,0,0,0,1,1,45.71449481,90.49196252
3376,1,1,0,1,0,0,1,1,0,0,0,0,50.43478413,90.49883418
1459,0,1,0,1,1,0,1,1,0,0,1,1,45.72775365,90.50522136
2868,1,0,1,1,0,0,1,1,0,1,0,0,48.08708706,90.50784594
2825,1,0,1,1,0,0,0,0,1,0,0,1,50.45793872,90.52198877
3672,1,1,1,0,0,1,0,1,1,0,0,0,48.10377436,90.52453324
3401,1,1,0,1,0,1,0,0,1,0,0,1,48.11450902,90.5352679
1652,0,1,1,0,0,1,1,1,0,1,0,0,48.11472091,90.53547979
566,0,0,1,0,0,0,1,1,0,1,1,0,50.47205007,90.53610012
3493,1,1,0,1,1,0,1,0,0,1,0,1,45.76467395,90.54214166
947,0,0,1,1,1,0,1,1,0,0,1,1,45.77006989,90.54753759
2394,1,0,0,1,0,1,0,1,1,0,1,0,48.13665829,90.55741717
1826,0,1,1,1,0,0,1,0,0,0,1,0,50.4967988,90.56084886
2913,1,0,1,1,0,1,1,0,0,0,0,1,48.14062298,90.56138186
1876,0,1,1,1,0,1,0,1,0,1,0,0,48.14445748,90.56521636
1648,0,1,1,0,0,1,1,1,0,0,0,0,50.50407143,90.56812148
2606,1,0,1,0,0,0,1,0,1,1,1,0,48.14923616,90.56999504
809,0,0,1,1,0,0,1,0,1,0,0,1,50.5085616,90.57261165
1606,0,1,1,0,0,1,0,0,0,1,1,0,50.51309435,90.5771444
3101,1,1,0,0,0,0,0,1,1,1,0,1,48.15646938,90.57722826
1969,0,1,1,1,1,0,1,1,0,0,0,1,45.81278929,90.59025699
853,0,0,1,1,0,1,0,1,0,1,0,1,48.17453086,90.59528974
3157,1,1,0,0,0,1,0,1,0,1,0,1,48.17476685,90.59552573
2920,1,0,1,1,0,1,1,0,1,0,0,0,48.18378099,90.60453987
303,0,0,0,1,0,0,1,0,1,1,1,1,48.1905441,90.61130298
1614,0,1,1,0,0,1,0,0,1,1,1,0,48.19224669,90.61300557
3612,1,1,1,0,0,0,0,1,1,1,0,0,48.1927448,90.61350368
3107,1,1,0,0,0,0,1,0,0,0,1,1,50.54953448,90.61358454
1547,0,1,1,0,0,0,0,0,1,0,1,1,50.55125966,90.61530971
2403,1,0,0,1,0,1,1,0,0,0,1,1,48.19839976,90.61915864
301,0,0,0,1,0,0,1,0,1,1,0,1,50.55904538,90.62309543
1619,0,1,1,0,0,1,0,1,0,0,1,1,48.21134024,90.63209912
1612,0,1,1,0,0,1,0,0,1,1,0,0,50.57445556,90.63850561
1400,0,1,0,1,0,1,1,1,1,0,0,0,48.21991754,90.64067642
378,0,0,0,1,0,1,1,1,1,0,1,0,48.22612774,90.64688662
857,0,0,1,1,0,1,0,1,1,0,0,1,48.22965992,90.6504188
818,0,0,1,1,0,0,1,1,0,0,1,0,50.58705802,90.65110807
1892,0,1,1,1,0,1,1,0,0,1,0,0,48.2398345,90.66059338
1139,0,1,0,0,0,1,1,1,0,0,1,1,48.24290867,90.66366755
2590,1,0,1,0,0,0,0,1,1,1,1,0,48.24711198,90.66787086
1809,0,1,1,1,0,0,0,1,0,0,0,1,50.60967681,90.67372687
3087,1,1,0,0,0,0,0,0,1,1,1,1,48.25978745,90.68054633
2420,1,0,0,1,0,1,1,1,0,1,0,0,48.26657781,90.68733669
3337,1,1,0,1,0,0,0,0,1,0,0,1,50.62532487,90.68937493
283,0,0,0,1,0,0,0,1,1,0,1,1,50.633243,90.69729306
1880,0,1,1,1,0,1,0,1,1,0,0,0,48.29187701,90.71263589
3593,1,1,1,0,0,0,0,0,1,0,0,1,50.65190578,90.71595584
3122,1,1,0,0,0,0,1,1,0,0,1,0,50.65812384,90.72217389
1939,0,1,1,1,1,0,0,1,0,0,1,1,45.95110172,90.72856943
3083,1,1,0,0,0,0,0,0,1,0,1,1,50.66686769,90.73091775
2353,1,0,0,1,0,0,1,1,0,0,0,1,50.66710177,90.73115182
1145,0,1,0,0,0,1,1,1,1,0,0,1,48.33344184,90.75420072
3117,1,1,0,0,0,0,1,0,1,1,0,1,48.34815127,90.76891015
1357,0,1,0,1,0,1,0,0,1,1,0,1,48.34984034,90.77059922
3366,1,1,0,1,0,0,1,0,0,1,1,0,48.35152365,90.77228253
3602,1,1,1,0,0,0,0,1,0,0,1,0,50.71317171,90.77722176
2087,1,0,0,0,0,0,1,0,0,1,1,1,50.71367174,90.7777218
1641,0,1,1,0,0,1,1,0,1,0,0,1,48.358381,90.77913988
2350,1,0,0,1,0,0,1,0,1,1,1,0,48.36576451,90.78652339
2333,1,0,0,1,0,0,0,1,1,1,0,1,48.3696347,90.79039358
1555,0,1,1,0,0,0,0,1,0,0,1,1,50.73167584,90.79572589
2157,1,0,0,0,0,1,1,0,1,1,0,1,48.37962444,90.80038332
61,0,0,0,0,0,0,1,1,1,1,0,1,50.73644513,90.80049518
2739,1,0,1,0,1,0,1,1,0,0,1,1,46.02676693,90.80423463
2610,1,0,1,0,0,0,1,1,0,0,1,0,50.74397243,90.80802249
2821,1,0,1,1,0,0,0,0,0,1,0,1,50.74736521,90.81141526
3505,1,1,0,1,1,0,1,1,0,0,0,1,46.03615583,90.81362354
3333,1,1,0,1,0,0,0,0,0,1,0,1,50.75054057,90.81459062
3346,1,1,0,1,0,0,0,1,0,0,1,0,50.75347229,90.81752235
2665,1,0,1,0,0,1,1,0,1,0,0,1,48.39683228,90.81759116
3440,1,1,0,1,0,1,1,1,0,0,0,0,48.39900111,90.81976
1813,0,1,1,1,0,0,0,1,0,1,0,1,48.39908604,90.81984492
2599,1,0,1,0,0,0,1,0,0,1,1,1,48.40000129,90.82076017
1801,0,1,1,1,0,0,0,0,1,0,0,1,50.75950254,90.82355259
828,0,0,1,1,0,0,1,1,1,1,0,0,48.40525858,90.82601746
2849,1,0,1,1,0,0,1,0,0,0,0,1,50.76308409,90.82713415
3589,1,1,1,0,0,0,0,0,0,1,0,1,50.76397959,90.82802964
860,0,0,1,1,0,1,0,1,1,1,0,0,48.42096182,90.8417207
3985,1,1,1,1,1,0,0,1,0,0,0,1,46.07451154,90.85197925
2571,1,0,1,0,0,0,0,0,1,0,1,1,50.80304538,90.86709543
811,0,0,1,1,0,0,1,0,1,0,1,1,48.44945222,90.8702111
1293,0,1,0,1,0,0,0,0,1,1,0,1,50.8064575,90.87050755
1299,0,1,0,1,0,0,0,1,0,0,1,1,50.80967301,90.87372306
3856,1,1,1,1,0,0,0,1,0,0,0,0,50.81532592,90.87937597
3410,1,1,0,1,0,1,0,1,0,0,1,0,48.46093789,90.88169677
3369,1,1,0,1,0,0,1,0,1,0,0,1,48.46495301,90.88571189
3860,1,1,1,1,0,0,0,1,0,1,0,0,48.46780843,90.88856731
1715,0,1,1,0,1,0,1,1,0,0,1,1,46.1144884,90.89195611
1307,0,1,0,1,0,0,0,1,1,0,1,1,48.47243708,90.89319596
1656,0,1,1,0,0,1,1,1,1,0,0,0,48.47475186,90.89551074
3079,1,1,0,0,0,0,0,0,0,1,1,1,50.83244507,90.89649512
299,0,0,0,1,0,0,1,0,1,0,1,1,50.84750901,90.91155907
3848,1,1,1,1,0,0,0,0,1,0,0,0,50.84798839,90.91203845
3632,1,1,1,0,0,0,1,1,0,0,0,0,50.84810113,90.91215118
2567,1,0,1,0,0,0,0,0,0,1,1,1,50.8498287,90.91387875
1330,0,1,0,1,0,0,1,1,0,0,1,0,50.85285391,90.91690396
377,0,0,0,1,0,1,1,1,1,0,0,1,48.49809273,90.91885162
2852,1,0,1,1,0,0,1,0,0,1,0,0,50.86197554,90.92602559
1797,0,1,1,1,0,0,0,0,0,1,0,1,50.8630503,90.92710035
843,0,0,1,1,0,1,0,0,1,0,1,1,48.5284595,90.94921838
3185,1,1,0,0,0,1,1,1,0,0,0,1,48.53452276,90.95528164
3171,1,1,0,0,0,1,1,0,0,0,1,1,48.5478323,90.96859118
1115,0,1,0,0,0,1,0,1,1,0,1,1,48.54963774,90.97039662
2342,1,0,0,1,0,0,1,0,0,1,1,0,50.90854679,90.97259684
797,0,0,1,1,0,0,0,1,1,1,0,1,48.55952038,90.98027926
2928,1,0,1,1,0,1,1,1,0,0,0,0,48.56767777,90.98843665
619,0,0,1,0,0,1,1,0,1,0,1,1,48.58443921,91.00519809
3338,1,1,0,1,0,0,0,0,1,0,1,0,50.94344378,91.00749384
2850,1,0,1,1,0,0,1,0,0,0,1,0,50.94356376,91.00761382
2361,1,0,0,1,0,0,1,1,1,0,0,1,48.59017883,91.01093771
2327,1,0,0,1,0,0,0,1,0,1,1,1,48.59813068,91.01888956
630,0,0,1,0,0,1,1,1,0,1,1,0,48.60462848,91.02538736
3340,1,1,0,1,0,0,0,0,1,1,0,0,50.96157345,91.0256235
1372,0,1,0,1,0,1,0,1,1,1,0,0,48.61683237,91.03759125
363,0,0,0,1,0,1,1,0,1,0,1,1,48.61997164,91.04073052
2889,1,0,1,1,0,1,0,0,1,0,0,1,48.63389924,91.05465812
1574,0,1,1,0,0,0,1,0,0,1,1,0,50.99376826,91.05781831
2650,1,0,1,0,0,1,0,1,1,0,1,0,48.63770177,91.05846065
1573,0,1,1,0,0,0,1,0,0,1,0,1,50.99973416,91.06378421
1642,0,1,1,0,0,1,1,0,1,0,1,0,48.66854163,91.08930051
2139,1,0,0,0,0,1,0,1,1,0,1,1,48.67065146,91.09141034
1814,0,1,1,1,0,0,0,1,0,1,1,0,48.67209393,91.09285281
2379,1,0,0,1,0,1,0,0,1,0,1,1,48.6761674,91.09692628
1817,0,1,1,1,0,0,0,1,1,0,0,1,48.68984153,91.11060041
3971,1,1,1,1,1,0,0,0,0,0,1,1,46.33575761,91.11322532
1287,0,1,0,1,0,0,0,0,0,1,1,1,51.05387462,91.11792468
2390,1,0,0,1,0,1,0,1,0,1,1,0,48.69766919,91.11842807
1581,0,1,1,0,0,0,1,0,1,1,0,1,48.7083637,91.12912258
1039,0,1,0,0,0,0,0,0,1,1,1,1,51.06583581,91.12988586
874,0,0,1,1,0,1,1,0,1,0,1,0,48.71467916,91.13543804
1549,0,1,1,0,0,0,0,0,1,1,0,1,51.08138308,91.14543313
1146,0,1,0,0,0,1,1,1,1,0,1,0,48.72728744,91.14804632
287,0,0,0,1,0,0,0,1,1,1,1,1,48.76012166,91.18088054
626,0,0,1,0,0,1,1,1,0,0,1,0,51.12629187,91.19034192
3880,1,1,1,1,0,0,1,0,1,0,0,0,48.7836378,91.20439668
1085,0,1,0,0,0,0,1,1,1,1,0,1,48.78566644,91.20642532
3099,1,1,0,0,0,0,0,1,1,0,1,1,48.79122184,91.21198072
2079,1,0,0,0,0,0,0,1,1,1,1,1,48.80246134,91.22322022
798,0,0,1,1,0,0,0,1,1,1,1,0,48.81139022,91.2321491
2387,1,0,0,1,0,1,0,1,0,0,1,1,48.8157804,91.23653928
2822,1,0,1,1,0,0,0,0,0,1,1,0,51.17432095,91.23837101
3334,1,1,0,1,0,0,0,0,0,1,1,0,51.18520776,91.24925782
3844,1,1,1,1,0,0,0,0,0,1,0,0,51.18637526,91.25042531
795,0,0,1,1,0,0,0,1,1,0,1,1,48.83026118,91.25102006
1874,0,1,1,1,0,1,0,1,0,0,1,0,48.83171417,91.25247305
302,0,0,0,1,0,0,1,0,1,1,1,0,51.18995245,91.25400251
1396,0,1,0,1,0,1,1,1,0,1,0,0,48.83850035,91.25925923
775,0,0,1,1,0,0,0,0,0,1,1,1,51.19754512,91.26159518
2155,1,0,0,0,0,1,1,0,1,0,1,1,48.85241344,91.27317232
2169,1,0,0,0,0,1,1,1,1,0,0,1,48.85539779,91.27615667
380,0,0,0,1,0,1,1,1,1,1,0,0,48.863292,91.28405088
3621,1,1,1,0,0,0,1,0,0,1,0,1,48.86807649,91.28883537
1638,0,1,1,0,0,1,1,0,0,1,1,0,48.87141075,91.29216963
1890,0,1,1,1,0,1,1,0,0,0,1,0,48.87214429,91.29290317
1635,0,1,1,0,0,1,1,0,0,0,1,1,48.87233682,91.2930957
3590,1,1,1,0,0,0,0,0,0,1,1,0,51.24439951,91.30844956
881,0,0,1,1,0,1,1,1,0,0,0,1,48.89338658,91.31414546
1370,0,1,0,1,0,1,0,1,1,0,1,0,48.8966973,91.31745618
3021,1,0,1,1,1,1,0,0,1,1,0,1,44.18468765,91.31886418
590,0,0,1,0,0,1,0,0,1,1,1,0,51.26314211,91.32719216
2332,1,0,0,1,0,0,0,1,1,1,0,0,51.26719624,91.3312463
634,0,0,1,0,0,1,1,1,1,0,1,0,48.91131694,91.33207582
2659,1,0,1,0,0,1,1,0,0,0,1,1,48.9169834,91.33774228
2409,1,0,0,1,0,1,1,0,1,0,0,1,48.91950375,91.34026264
1351,0,1,0,1,0,1,0,0,0,1,1,1,48.93155533,91.35231421
2375,1,0,0,1,0,1,0,0,0,1,1,1,48.93445388,91.35521276
2631,1,0,1,0,0,1,0,0,0,1,1,1,48.93499337,91.35575225
2643,1,0,1,0,0,1,0,1,0,0,1,1,48.93910918,91.35986806
3920,1,1,1,1,0,1,0,1,0,0,0,0,48.94263933,91.36339821
3143,1,1,0,0,0,1,0,0,0,1,1,1,48.94439575,91.36515463
110,0,0,0,0,0,1,1,0,1,1,1,0,51.30297055,91.36702061
2108,1,0,0,0,0,0,1,1,1,1,0,0,51.30758224,91.37163229
1582,0,1,1,0,0,0,1,0,1,1,1,0,48.95335517,91.37411405
2135,1,0,0,0,0,1,0,1,0,1,1,1,48.95601254,91.37677142
271,0,0,0,1,0,0,0,0,1,1,1,1,51.32481921,91.38886926
1566,0,1,1,0,0,0,0,1,1,1,1,0,48.97244234,91.39320122
851,0,0,1,1,0,1,0,1,0,0,1,1,48.9736589,91.39441778
3852,1,1,1,1,0,0,0,0,1,1,0,0,48.98066444,91.40142332
3155,1,1,0,0,0,1,0,1,0,0,1,1,48.98278449,91.40354337
317,0,0,0,1,0,0,1,1,1,1,0,1,48.99899684,91.41975572
3841,1,1,1,1,0,0,0,0,0,0,0,1,51.36797923,91.43202928
559,0,0,1,0,0,0,1,0,1,1,1,1,49.01773956,91.43849844
123,0,0,0,0,0,1,1,1,1,0,1,1,49.02335994,91.44411882
1868,0,1,1,1,0,1,0,0,1,1,0,0,49.02573299,91.44649187
3416,1,1,0,1,0,1,0,1,1,0,0,0,49.03221648,91.45297536
2163,1,0,0,0,0,1,1,1,0,0,1,1,49.03658932,91.4573482
1795,0,1,1,1,0,0,0,0,0,0,1,1,51.39808099,91.46213105
3471,1,1,0,1,1,0,0,0,1,1,1,1,44.33113405,91.46531058
1363,0,1,0,1,0,1,0,1,0,0,1,1,49.04565472,91.46641361
3653,1,1,1,0,0,1,0,0,0,1,0,1,49.04771818,91.46847706
2885,1,0,1,1,0,1,0,0,0,1,0,1,49.0524894,91.47324828
3681,1,1,1,0,0,1,1,0,0,0,0,1,49.05843967,91.47919855
2652,1,0,1,0,0,1,0,1,1,1,0,0,49.06556943,91.48632831
3331,1,1,0,1,0,0,0,0,0,0,1,1,51.42941536,91.49346541
343,0,0,0,1,0,1,0,1,0,1,1,1,49.07291217,91.49367105
839,0,0,1,1,0,1,0,0,0,1,1,1,49.07359354,91.49435242
2649,1,0,1,0,0,1,0,1,1,0,0,1,49.07950222,91.5002611
2151,1,0,0,0,0,1,1,0,0,1,1,1,49.08292984,91.50368872
2637,1,0,1,0,0,1,0,0,1,1,0,1,49.09097909,91.51173797
3428,1,1,0,1,0,1,1,0,0,1,0,0,49.10332838,91.52408726
1861,0,1,1,1,0,1,0,0,0,1,0,1,49.10432826,91.52508714
3682,1,1,1,0,0,1,1,0,0,0,1,0,49.11030953,91.53106842
3188,1,1,0,0,0,1,1,1,0,1,0,0,49.11224428,91.53300316
2417,1,0,0,1,0,1,1,1,0,0,0,1,49.1161174,91.53687628
1806,0,1,1,1,0,0,0,0,1,1,1,0,49.12164386,91.54240274
253,0,0,0,0,1,1,1,1,1,1,0,1,46.76794228,91.54540998
3665,1,1,1,0,0,1,0,1,0,0,0,1,49.1337121,91.55447098
371,0,0,0,1,0,1,1,1,0,0,1,1,49.14167156,91.56243044
858,0,0,1,1,0,1,0,1,1,0,1,0,49.14315239,91.56391127
2405,1,0,0,1,0,1,1,0,0,1,0,1,49.14606746,91.56682634
335,0,0,0,1,0,1,0,0,1,1,1,1,49.14967598,91.57043486
2645,1,0,1,0,0,1,0,1,0,1,0,1,49.1504601,91.57121898
869,0,0,1,1,0,1,1,0,0,1,0,1,49.15092754,91.57168642
1369,0,1,0,1,0,1,0,1,1,0,0,1,49.15134972,91.5721086
2381,1,0,0,1,0,1,0,0,1,1,0,1,49.15355814,91.57431702
109,0,0,0,0,0,1,1,0,1,1,0,1,51.51134931,91.57539936
1563,0,1,1,0,0,0,0,1,1,0,1,1,49.1572025,91.57796138
2819,1,0,1,1,0,0,0,0,0,0,1,1,51.51466443,91.57871448
3587,1,1,1,0,0,0,0,0,0,0,1,1,51.51485078,91.57890083
3397,1,1,0,1,0,1,0,0,0,1,0,1,49.15864301,91.57940189
3177,1,1,0,0,0,1,1,0,1,0,0,1,49.1667178,91.58747668
1381,0,1,0,1,0,1,1,0,0,1,0,1,49.17109773,91.59185661
3149,1,1,0,0,0,1,0,0,1,1,0,1,49.17835523,91.59911411
821,0,0,1,1,0,0,1,1,0,1,0,1,49.18379362,91.6045525
1607,0,1,1,0,0,1,0,0,0,1,1,1,49.1854154,91.60617428
1393,0,1,0,1,0,1,1,1,0,0,0,1,49.19060083,91.61135972
1579,0,1,1,0,0,0,1,0,1,0,1,1,49.19075429,91.61151318
3636,1,1,1,0,0,0,1,1,0,1,0,0,49.19298409,91.61374297
2767,1,0,1,0,1,1,0,0,1,1,1,1,44.48909386,91.6232704
873,0,0,1,1,0,1,1,0,1,0,0,1,49.20482658,91.62558546
1309,0,1,0,1,0,0,0,1,1,1,0,1,49.20783154,91.62859042
1365,0,1,0,1,0,1,0,1,0,1,0,1,49.21066138,91.63142026
3095,1,1,0,0,0,0,0,1,0,1,1,1,49.21557427,91.63633315
2165,1,0,0,0,0,1,1,1,0,1,0,1,49.22412253,91.64488141
2331,1,0,0,1,0,0,0,1,1,0,1,1,49.22976074,91.65051962
1571,0,1,1,0,0,0,1,0,0,0,1,1,51.58946228,91.65351233
3425,1,1,0,1,0,1,1,0,0,0,0,1,49.24506491,91.66582379
1131,0,1,0,0,0,1,1,0,1,0,1,1,49.24703034,91.66778922
2479,1,0,0,1,1,0,1,0,1,1,1,1,44.54076786,91.67494439
3609,1,1,1,0,0,0,0,1,1,0,0,1,49.25556704,91.67632592
373,0,0,0,1,0,1,1,1,0,1,0,1,49.26430596,91.68506484
2883,1,0,1,1,0,1,0,0,0,0,1,1,49.26850804,91.68926692
1859,0,1,1,1,0,1,0,0,0,0,1,1,49.26966106,91.69041994
3395,1,1,0,1,0,1,0,0,0,0,1,1,49.27034088,91.69109976
3651,1,1,1,0,0,1,0,0,0,0,1,1,49.27352768,91.69428656
882,0,0,1,1,0,1,1,1,0,0,1,0,49.27438696,91.69514584
1111,0,1,0,0,0,1,0,1,0,1,1,1,49.27466741,91.69542629
2666,1,0,1,0,0,1,1,0,1,0,1,0,49.27958489,91.70034377
1818,0,1,1,1,0,0,0,1,1,0,1,0,49.29522951,91.71598839
1834,0,1,1,1,0,0,1,0,1,0,1,0,49.30965174,91.73041062
365,0,0,0,1,0,1,1,0,1,1,0,1,49.31103787,91.73179675
2614,1,0,1,0,0,0,1,1,0,1,1,0,49.31585032,91.7366092
2141,1,0,0,0,0,1,0,1,1,1,0,1,49.31609971,91.73685859
2900,1,0,1,1,0,1,0,1,0,1,0,0,49.31937181,91.74013069
1649,0,1,1,0,0,1,1,1,0,0,0,1,49.32742141,91.74818029
1055,0,1,0,0,0,0,0,1,1,1,1,1,49.33450292,91.7552618
2973,1,0,1,1,1,0,0,1,1,1,0,1,44.64132595,91.77550248
2904,1,0,1,1,0,1,0,1,1,0,0,0,49.35511588,91.77587476
3164,1,1,0,0,0,1,0,1,1,1,0,0,49.35530364,91.77606252
1613,0,1,1,0,0,1,0,0,1,1,0,1,49.35796883,91.77872771
1621,0,1,1,0,0,1,0,1,0,1,0,1,49.37376301,91.79452189
3905,1,1,1,1,0,1,0,0,0,0,0,1,49.37549576,91.79625464
1830,0,1,1,1,0,0,1,0,0,1,1,0,49.37681855,91.79757743
3350,1,1,0,1,0,0,0,1,0,1,1,0,49.38678423,91.80754311
1117,0,1,0,0,0,1,0,1,1,1,0,1,49.38748349,91.80824237
3409,1,1,0,1,0,1,0,1,0,0,0,1,49.38895623,91.80971511
1310,0,1,0,1,0,0,0,1,1,1,1,0,49.39080035,91.81155923
1141,0,1,0,0,0,1,1,1,0,1,0,1,49.39671599,91.81747487
1596,0,1,1,0,0,0,1,1,1,1,0,0,49.40378849,91.82454737
1127,0,1,0,0,0,1,1,0,0,1,1,1,49.40533029,91.82608917
3356,1,1,0,1,0,0,0,1,1,1,0,0,49.40552869,91.82628757
2424,1,0,0,1,0,1,1,1,1,0,0,0,49.43576669,91.85652557
1650,0,1,1,0,0,1,1,1,0,0,1,0,49.44347322,91.8642321
3626,1,1,1,0,0,0,1,0,1,0,1,0,49.44361729,91.86437617
1366,0,1,0,1,0,1,0,1,0,1,1,0,49.44842377,91.86918265
3605,1,1,1,0,0,0,0,1,0,1,0,1,49.45245768,91.87321656
543,0,0,1,0,0,0,0,1,1,1,1,1,49.46881659,91.88957547
2872,1,0,1,1,0,0,1,1,1,0,0,0,49.48913989,91.90989877
2673,1,0,1,0,0,1,1,1,0,0,0,1,49.49165714,91.91241602
2837,1,0,1,1,0,0,0,1,0,1,0,1,49.49246017,91.91321905
1083,0,1,0,0,0,0,1,1,1,0,1,1,49.49955595,91.92031483
1303,0,1,0,1,0,0,0,1,0,1,1,1,49.50997967,91.93073855
822,0,0,1,1,0,0,1,1,0,1,1,0,49.51411639,91.93487527
1525,0,1,0,1,1,1,1,1,0,1,0,1,44.80265624,91.93683278
603,0,0,1,0,0,1,0,1,1,0,1,1,49.5240375,91.94479638
826,0,0,1,1,0,0,1,1,1,0,1,0,49.53385684,91.95461573
3132,1,1,0,0,0,0,1,1,1,1,0,0,49.53730782,91.9580667
633,0,0,1,0,0,1,1,1,1,0,0,1,49.54169991,91.96245879
